 Position.x[m] Position.y[m]
341863914.6452488899 177070787.7189967036
341860910.6609699130 177076587.2780825198
341857906.5783040524 177082386.7862061262
341854902.3972523808 177088186.2433658540
341851898.1178156734 177093985.6495600045
341848893.7399948239 177099785.0047869086
341845889.2637906075 177105584.3090449274
341842884.6892039180 177111383.5623323619
341839880.0162357092 177117182.7646475434
341836875.2448868155 177122981.9159888625
341833870.3751580119 177128781.0163545609
341830865.4070501924 177134580.0657430291
341827860.3405643106 177140379.0641525686
341824855.1757012010 177146178.0115815401
341821849.9124616385 177151976.9080282450
341818844.5508465171 177157775.7534910142
341815839.0908567905 177163574.5479682088
341812833.5324932933 177169373.2914581299
341809827.8757568002 177175171.9839591682
341806822.1206482649 177180970.6254695654
341803816.2671685815 177186769.2159877121
341800810.3153185248 177192567.7555119097
341797804.2650989294 177198366.2440404892
341794798.1165108085 177204164.6815718114
341791791.8695549369 177209963.0681041777
341788785.5242321491 177215761.4036359489
341785779.0805433989 177221559.6881654561
341782772.5384894609 177227357.9216910005
341779765.8980712891 177233156.1042109132
341776759.1592896581 177238954.2357235253
341773752.3221455216 177244752.3162271976
341770745.3866396546 177250550.3457202613
341767738.3527730107 177256348.3242010176
341764731.2205464244 177262146.2516677976
341761723.9899607301 177267944.1281189919
341758716.6610167623 177273741.9535528719
341755709.2337155342 177279539.7279677689
341752701.7080577016 177285337.4513620436
341749694.0840443373 177291135.1237340271
341746686.3616762161 177296932.7450819910
341743678.5409541130 177302730.3154043555
341740670.6218790412 177308527.8346993923
341737662.6044518352 177314325.3029654622
341734654.4886732697 177320122.7202008963
341731646.2745442986 177325920.0864039958
341728637.9620657563 177331717.4015730917
341725629.5512385368 177337514.6657065749
341722621.0420634747 177343311.8788027167
341719612.4345414042 177349109.0408598781
341716603.7286732793 177354906.1518763900
341713594.9244598746 177360703.2118505538
341710586.0219021440 177366500.2207807302
341707577.0210009217 177372297.1786652505
341704567.9217569828 177378094.0855024457
341701558.7241713405 177383890.9412906170
341698549.4282447696 177389687.7460281253
341695540.0339781642 177395484.4997133315
341692530.5413723588 177401281.2023445070
341689520.9504283071 177407077.8539200127
341686511.2611467242 177412874.4544381797
341683501.4735286236 177418671.0038973391
341680491.5875748396 177424467.5022958219
341677481.6032861471 177430263.9496319592
341674471.5206634998 177436060.3459040821
341671461.3397077322 177441856.6911105216
341668451.0604197383 177447652.9852496088
341665440.6828003526 177453449.2283197045
341662430.2068504691 177459245.4203190804
341659419.6325709224 177465041.5612460971
341656408.9599626064 177470837.6510991156
341653398.1890263557 177476633.6898764372
341650387.3197631240 177482429.6775763929
341647376.3521736860 177488225.6141973138
341644365.2862588763 177494021.4997375906
341641354.1220196486 177499817.3341954350
341638342.8594568968 177505613.1175692976
341635331.4985713959 177511408.8498574495
341632320.0393640399 177517204.5310582221
341629308.4818357229 177523000.1611699462
341626296.8259872198 177528795.7401909828
341623285.0718195438 177534591.2681196630
341620273.2193334699 177540386.7449542880
341617261.2685298920 177546182.1706932187
341614249.2194096446 177551977.5453347564
341611237.0719736218 177557772.8688772917
341608224.8262227178 177563568.1413190663
341605212.4821577668 177569363.3626585007
341602200.0397796631 177575158.5328938663
341599187.4990891218 177580953.6520235240
341596174.8600872755 177586748.7200458050
341593162.1227747798 177592543.7369590402
341590149.2871525884 177598338.7027615607
341587136.3532215357 177604133.6174516976
341584123.3209825158 177609928.4810277522
341581110.1904364228 177615723.2934881151
341578096.9615840316 177621518.0548310876
341575083.6344263554 177627312.7650549710
341572070.2089641094 177633107.4241581559
341569056.6851981878 177638902.0321389437
341566043.0631295443 177644696.5889956951
341563029.3427589536 177650491.0947267115
341560015.5240873694 177656285.5493303239
341557001.6071156263 177662079.9528048337
341553987.5918445587 177667874.3051486909
341550973.4782750010 177673668.6063601077
341547959.2664079666 177679462.8564374447
341544944.9562441707 177685257.0553790927
341541930.5477845669 177691051.2031832933
341538916.0410299897 177696845.2998484671
341535901.4359812737 177702639.3453729153
341532886.7326393723 177708433.3397549093
341529871.9310051203 177714227.2829928994
341526857.0310793519 177720021.1750850976
341523842.0328629613 177725815.0160298944
341520826.9363567829 177731608.8058256507
341517811.7415617704 177737402.5444706380
341514796.4484786987 177743196.2319632471
341511781.0571084023 177748989.8683017492
341508765.5674518943 177754783.4534845054
341505749.9795100093 177760576.9875098765
341502734.2932834625 177766370.4703761637
341499718.5087733269 177772163.9020816982
341496702.6259803176 177777957.2826248407
341493686.6449053288 177783750.6120038927
341490670.5655493140 177789543.8902171850
341487654.3879131079 177795337.1172631085
341484638.1119974852 177801130.2931398749
341481621.7378033996 177806923.4178459346
341478605.2653317451 177812716.4913795888
341475588.6945832968 177818509.5137391388
341472572.0255590677 177824302.4849229753
341469555.2582597136 177830095.4049293697
341466538.3926863074 177835888.2737566829
341463521.4288396239 177841681.0914032459
341460504.3667204976 177847473.8578674197
341457487.2063298821 177853266.5731474757
341454469.9476686120 177859059.2372417450
341451452.5907375216 177864851.8501486480
341448435.1355375051 177870644.4118664563
341445417.5820693970 177876436.9223935008
341442399.9303341508 177882229.3817281425
341439382.1803325415 177888021.7898686528
341436364.3320655227 177893814.1468134522
341433346.3855339289 177899606.4525608122
341430328.3407385349 177905398.7071090937
341427310.1976804137 177911190.9104565978
341424291.9563602209 177916983.0626016855
341421273.6167789698 177922775.1635426879
341418255.1789374352 177928567.2132779360
341415236.6428365707 177934359.2118057311
341412218.0084771514 177940151.1591244638
341409199.2758601308 177945943.0552324057
341406180.4449863434 177951734.9001279771
341403161.5158566833 177957526.6938094199
341400142.4884719253 177963318.4362751245
341397123.3628330827 177969110.1275233924
341394104.1389408708 177974901.7675525844
341391084.8167963028 177980693.3563609719
341388065.3964001536 177986484.8939469755
341385045.8777533174 177992276.3803088665
341382026.2608566880 177998067.8154450357
341379006.5457111001 178003859.1993537247
341375986.7323173881 178009650.5320333540
341372966.8206765652 178015441.8134822249
341369946.8107893467 178021233.0436986685
341366926.7026566267 178027024.2226809859
341363906.4962793589 178032815.3504275680
341360886.1916583776 178038606.4269367456
341357865.7887944579 178044397.4522067904
341354845.2876886129 178050188.4262361228
341351824.6883416176 178055979.3490229845
341348803.9907543659 178061770.2205657661
341345783.1949277520 178067561.0408627987
341342762.3008626103 178073351.8099123836
341339741.3085597754 178079142.5277128816
341336720.2180202603 178084933.1942626238
341333699.0292447209 178090723.8095599413
341330677.7422342300 178096514.3736031651
341327656.3569895625 178102304.8863906562
341324634.8735116124 178108095.3479206860
341321613.2918011546 178113885.7581916451
341318591.6118592024 178119676.1172018349
341315569.8336865306 178125466.4249496162
341312547.9572840333 178131256.6814332902
341309525.9826526046 178137046.8866511881
341306503.9097931385 178142837.0406017005
341303481.7387064099 178148627.1432830989
341300459.4693933725 178154417.1946937442
341297437.1018548012 178160207.1948319674
341294414.6360916495 178165997.1436961293
341291392.0721048117 178171787.0412845016
341288369.4098950624 178177576.8875954449
341285346.6494633555 178183366.6826273203
341282323.7908105254 178189156.4263784289
341279300.8339374065 178194946.1188471317
341276277.7788449526 178200735.7600317299
341273254.6255339980 178206525.3499305844
341270231.3740053773 178212314.8885420263
341267208.0242599249 178218104.3758643568
341264184.5762986541 178223893.8118959665
341261161.0301223397 178229683.1966351271
341258137.3857318163 178235472.5300802290
341255113.6431280375 178241261.8122295737
341252089.8023118377 178247051.0430814922
341249065.8632840514 178252840.2226343453
341246041.8260456920 178258629.3508864343
341243017.6905973554 178264418.4278361201
341239993.4569402337 178270207.4534817040
341236969.1250749826 178275996.4278215468
341233944.6950024962 178281785.3508539796
341230920.1667237282 178287574.2225773335
341227895.5402394533 178293363.0429899693
341224870.8155506253 178299151.8120901585
341221845.9926581383 178304940.5298762619
341218821.0715627074 178310729.1963466406
341215796.0522653461 178316517.8114996254
341212770.9347668886 178322306.3753335178
341209745.7190681696 178328094.8878466785
341206720.4051700830 178333883.3490374088
341203694.9930735230 178339671.7589040995
341200669.4827793241 178345460.1174450219
341197643.8742883801 178351248.4246585071
341194618.1676015854 178357036.6805429757
341191592.3627197742 178362824.8850966990
341188566.4596437812 178368613.0383180082
341185540.4583745599 178374401.1402052939
341182514.3589129448 178380189.1907567978
341179488.1612597108 178385977.1899709105
341176461.8654159307 178391765.1378459632
341173435.4713823199 178397553.0343802571
341170408.9791597724 178403340.8795721829
341167382.3887492418 178409128.6734200716
341164355.7001515031 178414916.4159221947
341161328.9133674502 178420704.1070769131
341158302.0283980370 178426491.7468826175
341155275.0452439785 178432279.3353375494
341152247.9639062881 178438066.8724400997
341149220.7843857408 178443854.3581886292
341146193.5066832304 178449641.7925814092
341143166.1307997108 178455429.1756168008
341140138.6567360163 178461216.5072931349
341137111.0844928622 178467003.7876087427
341134083.4140713215 178472791.0165619850
341131055.6454722285 178478578.1941511631
341128027.7786964178 178484365.3203746378
341124999.8137447238 178490152.3952307105
341121971.7506180406 178495939.4187177420
341118943.5893172622 178501726.3908340633
341115915.3298432827 178507513.3115780354
341112886.9721969366 178513300.1809479296
341109858.5163790584 178519086.9989421070
341106829.9623906016 178524873.7655589581
341103801.3102324009 178530660.4807967246
341100772.5599052906 178536447.1446538270
341097743.7114102244 178542233.7571285069
341094714.7647479773 178548020.3182191849
341091685.7199195027 178553806.8279241621
341088656.5769256353 178559593.2862417400
341085627.3357672691 178565379.6931703091
341082597.9964452386 178571166.0487082303
341079568.5589604378 178576952.3528537154
341076539.0233137608 178582738.6056052148
341073509.3895060420 178588524.8069610000
341070479.6575381756 178594310.9569194317
341067449.8274110556 178600097.0554788411
341064419.8991254568 178605883.1026375592
341061389.8726823330 178611669.0983939469
341058359.7480825782 178617455.0427462757
341055329.5253270268 178623240.9356929362
341052299.2044165134 178629026.7772322297
341049268.7853519917 178634812.5673625469
341046238.2681342363 178640598.3060821593
341043207.6527642012 178646383.9933894277
341040176.9392427206 178652169.6292826831
341037146.1275706887 178657955.2137602866
341034115.2177489996 178663740.7468205392
341031084.2097784281 178669526.2284617722
341028053.1036599874 178675311.6586823463
341025021.8993943930 178681097.0374805927
341021990.5969826579 178686882.3648548126
341018959.1964255571 178692667.6408033967
341015927.6977240443 178698452.8653246462
341012896.1008788943 178704238.0384168923
341009864.4058910608 178710023.1600784659
341006832.6127613783 178715808.2303077281
341003800.7214907408 178721593.2491030097
341000768.7320800424 178727378.2164626122
340997736.6445300579 178733163.1323848963
340994704.4588418007 178738947.9968682230
340991672.1750159860 178744732.8099108636
340988639.7930536270 178750517.5715112388
340985607.3129554987 178756302.2816675901
340982574.7347225547 178762086.9403783381
340979542.0583555698 178767871.5476416945
340976509.2838554978 178773656.1034561396
340973476.4112231731 178779440.6078199744
340970443.4404595494 178785225.0607314408
340967410.3715653419 178791009.4621889889
340964377.2045415640 178796793.8121908605
340961343.9393890500 178802578.1107354760
340958310.5761086345 178808362.3578211069
340955277.1147012115 178814146.5534461141
340952243.5551676750 178819930.6976088285
340949209.8975088596 178825714.7903076112
340946176.1417256594 178831498.8315407336
340943142.2878189683 178837282.8213066161
340940108.3357896805 178843066.7596035004
340937074.2856385708 178848850.6464297771
340934040.1373666525 178854634.4817837775
340931005.8909745812 178860418.2656638622
340927971.5464634895 178866201.9980683029
340924937.1038340926 178871985.6789955199
340921902.5630872846 178877769.3084437549
340918867.9242239594 178883552.8864113986
340915833.1872449517 178889336.4128967524
340912798.3521512151 178895119.8878982365
340909763.4189435840 178900903.3114140630
340906728.3876228929 178906686.6834426522
340903693.2581900358 178912470.0039823055
340900658.0306459665 178918253.2730313838
340897622.7049914002 178924036.4905882180
340894587.2812272906 178929819.6566511095
340891551.7593545914 178935602.7712184489
340888516.1393740177 178941385.8342885077
340885480.4212865829 178947168.8458596766
340882444.6050931215 178952951.8059302568
340879408.6907944679 178958734.7144986093
340876372.6783915758 178964517.5715630651
340873336.5678852201 178970300.3771219552
340870300.3592762947 178976083.1311735809
340867264.0525656939 178981865.8337163329
340864227.6477543116 178987648.4847485423
340861191.1448430419 178993431.0842685103
340858154.5438326597 178999213.6322745681
340855117.8447241783 179004996.1287651062
340852081.0475183129 179010778.5737383962
340849044.1522160769 179016560.9671928287
340846007.1588182449 179022343.3091267049
340842970.0673257709 179028125.5995383561
340839932.8777394295 179033907.8384261429
340836895.5900602341 179039690.0257883966
340833858.2042888999 179045472.1616234481
340830820.7204264402 179051254.2459295988
340827783.1384736896 179057036.2787052691
340824745.4584314227 179062818.2599487007
340821707.6803006530 179068600.1896583140
340818669.8040821552 179074382.0678324103
340815631.8297768831 179080163.8944692612
340812593.7573856115 179085945.6695673168
340809555.5869093537 179091727.3931248486
340806517.3183488250 179097509.0651401877
340803478.9517050982 179103290.6856116652
340800440.4869788289 179109072.2545376718
340797401.9241710305 179114853.7719165087
340794363.2632824779 179120635.2377464771
340791324.5043141842 179126416.6520259678
340788285.6472669840 179132198.0147533119
340785246.6921416521 179137979.3259268105
340782207.6389390826 179143760.5855448246
340779168.4876602292 179149541.7936056852
340776129.2383059263 179155322.9501077235
340773089.8908770680 179161104.0550493002
340770050.4453745484 179166885.1084286869
340767010.9017992020 179172666.1102443039
340763971.2601518631 179178447.0604944229
340760931.5204334855 179184227.9591774046
340757891.6826449037 179190008.8062916100
340754851.7467869520 179195789.6018353403
340751811.7128605843 179201570.3458069265
340748771.5808666945 179207351.0382047296
340745731.3508060575 179213131.6790271103
340742691.0226796269 179218912.2682723403
340739650.5964882374 179224692.8059387803
340736610.0722327232 179230473.2920247912
340733569.4499140978 179236253.7265287042
340730528.7295331359 179242034.1094488204
340727487.9110906720 179247814.4407835305
340724446.9945876598 179253594.7205311060
340721405.9800249338 179259374.9486899376
340718364.8674034476 179265155.1252583265
340715323.6567239761 179270935.2502346635
340712282.3479874134 179276715.3236172199
340709240.9411947131 179282495.3454043269
340706199.4363466501 179288275.3155943751
340703157.8334441781 179294055.2341856956
340700116.1324881315 179299835.1011766195
340697074.3334793448 179305614.9165654480
340694032.4364187717 179311394.6803505123
340690990.4413072467 179317174.3925302029
340687948.3481456637 179322954.0531028211
340684906.1569348574 179328733.6620667577
340681863.8676758409 179334513.2194202542
340678821.4803692698 179340292.7251617312
340675778.9950161576 179346072.1792894602
340672736.4116173387 179351851.5818018317
340669693.7301737666 179357630.9326971769
340666650.9506862164 179363410.2319737971
340663608.0731555820 179369189.4796300530
340660565.0975828171 179374968.6756643057
340657522.0239686966 179380747.8200748265
340654478.8523141742 179386526.9128600061
340651435.5826200843 179392305.9540181458
340648392.2148872614 179398084.9435476363
340645348.7491166592 179403863.8814467192
340642305.1853091717 179409642.7677138448
340639261.5234655738 179415421.6023472846
340636217.7635868192 179421200.3853453696
340633173.9056737423 179426979.1167064607
340630129.9497272968 179432757.7964288890
340627085.8957481980 179438536.4245110154
340624041.7437375188 179444315.0009511113
340620997.4936959743 179450093.5257475972
340617953.1456245780 179455871.9988987148
340614908.6995240450 179461650.4204028845
340611864.1553954482 179467428.7902584076
340608819.5132394433 179473207.1084636450
340605774.7730570436 179478985.3750168681
340602729.9348491430 179484763.5899164975
340599684.9986165762 179490541.7531608343
340596639.9643601775 179496319.8647482097
340593594.8320809007 179502097.9246769547
340590549.6017795801 179507875.9329454303
340587504.2734571099 179513653.8895519376
340584458.8471143246 179519431.7944948673
340581413.3227521181 179525209.6477725208
340578367.7003714442 179530987.4493832290
340575321.9799730182 179536765.1993253231
340572276.1615579128 179542542.8975971937
340569230.2451269031 179548320.5441971421
340566184.2306807637 179554098.1391234696
340563138.1182205677 179559875.6823745966
340560091.9077470899 179565653.1739487648
340557045.5992612243 179571430.6138443649
340553999.1927638054 179577208.0020597577
340550952.6882557869 179582985.3385932446
340547906.0857379436 179588762.6234431565
340544859.3852112293 179594539.8566078246
340541812.5866765380 179600317.0380856395
340538765.6901347041 179606094.1678748727
340535718.6955865622 179611871.2459739447
340532671.6030331254 179617648.2723810971
340529624.4124751091 179623425.2470947504
340526577.1239134669 179629202.1701131761
340523529.7373491526 179634979.0414347351
340520482.2527829409 179640755.8610577881
340517434.6702156663 179646532.6289806366
340514386.9896482825 179652309.3452016413
340511339.2110817432 179658086.0097191334
340508291.3345167637 179663862.6225314438
340505243.3599542975 179669639.1836369336
340502195.2873952389 179675415.6930339038
340499147.1168404818 179681192.1507207453
340496098.8482908607 179686968.5566956997
340493050.4817472100 179692744.9109572172
340490002.0172105432 179698521.2135035694
340486953.4546815753 179704297.4643331170
340483904.7941612601 179710073.6634441912
340480856.0356504917 179715849.8108350933
340477807.1791501641 179721625.9065042138
340474758.2246611118 179727401.9504498839
340471709.1721841693 179733177.9426704049
340468660.0217202902 179738953.8831641376
340465610.7732704282 179744729.7719294727
340462561.4268352389 179750505.6089646518
340459511.9824157953 179756281.3942680657
340456462.4400128722 179762057.1278380454
340453412.7996273637 179767832.8096729517
340450363.0612602234 179773608.4397710562
340447313.2249122262 179779384.0181307793
340444263.2905842662 179785159.5447503924
340441213.2582772374 179790935.0196282566
340438163.1279920936 179796710.4427627027
340435112.8997296095 179802485.8141520917
340432062.5734906793 179808261.1337947547
340429012.1492761970 179814036.4016889930
340425961.6270870566 179819811.6178331971
340422911.0069241524 179825586.7822256982
340419860.2887883782 179831361.8948648274
340416809.4726804495 179837136.9557488561
340413758.5586014390 179842911.9648762047
340410707.5465521216 179848686.9222451746
340407656.4365333915 179854461.8278541565
340404605.2285461426 179860236.6817014217
340401553.9225912690 179866011.4837853014
340398502.5186696053 179871786.2341041863
340395451.0167821050 179877560.9326564074
340392399.4169294834 179883335.5794402659
340389347.7191128135 179889110.1744541526
340386295.9233328700 179894884.7176963687
340383244.0295905471 179900659.2091652453
340380192.0378867388 179906433.6488591433
340377139.9482222795 179912208.0367763638
340374087.7605980635 179917982.3729152977
340371035.4750150442 179923756.6572742760
340367983.0914739966 179929530.8898515999
340364930.6099758744 179935305.0706456304
340361878.0305215120 179941079.1996546984
340358825.3531118035 179946853.2768771350
340355772.5777475834 179952627.3023113310
340352719.7044298053 179958401.2759555280
340349666.7331593037 179964175.1978081465
340346613.6639369726 179969949.0678675175
340343560.4967637062 179975722.8861319423
340340507.2316403389 179981496.6525997818
340337453.8685677648 179987270.3672693372
340334400.4075468779 179993044.0301390290
340331346.8485785127 179998817.6412070990
340328293.1916636825 180004591.2004719377
340325239.4368031025 180010364.7079318762
340322185.5839977264 180016138.1635852754
340319131.6332483888 180021911.5674304366
340316077.5845560431 180027684.9194657505
340313023.4379215240 180033458.2196894884
340309969.1933457255 180039231.4681000113
340306914.8508294821 180045004.6646956801
340303860.4103737473 180050777.8094747961
340300805.8719793558 180056550.9024357498
340297751.2356471419 180062323.9435768723
340294696.5013780594 180068096.9328964353
340291641.6691730022 180073869.8703928292
340288586.7390327454 180079642.7560644150
340285531.7109583020 180085415.5899094641
340282476.5849504471 180091188.3719263971
340279421.3610100746 180096961.1021134555
340276366.0391380787 180102733.7804690897
340273310.6193353534 180108506.4069915414
340270255.1016027927 180114278.9816791713
340267199.4859412313 180120051.5045303702
340264143.7723515630 180125823.9755434394
340261087.9608346820 180131596.3947167099
340258032.0513914824 180137368.7620485127
340254976.0440227985 180143141.0775372088
340251919.9387295246 180148913.3411811292
340248863.7355125546 180154685.5529786348
340245807.4343727827 180160457.7129280269
340242751.0353109837 180166229.8210276961
340239694.5383282304 180172001.8772759140
340236637.9434251785 180177773.8816710711
340233581.2506029010 180183545.8342114985
340230524.4598621726 180189317.7348954976
340227467.5712039471 180195089.5837214291
340224410.5846289992 180200861.3806876540
340221353.5001382828 180206633.1257924736
340218296.3177325726 180212404.8190342784
340215239.0374129415 180218176.4604113698
340212181.6591801643 180223948.0499220788
340209124.1830350757 180229719.5875647664
340206066.6089786291 180235491.0733377635
340203008.9370116591 180241262.5072394013
340199951.1671350598 180247033.8892680407
340196893.2993497252 180252805.2194219828
340193835.3336564898 180258576.4976996183
340190777.2700562477 180264347.7240992486
340187719.1085500121 180270118.8986192048
340184660.8491384387 180275890.0212578475
340181602.4918225408 180281661.0920135081
340178544.0366032124 180287432.1108845472
340175485.4834812880 180293203.0778692961
340172426.8324576020 180298973.9929660559
340169368.0835331678 180304744.8561732173
340166309.2367087603 180310515.6674890816
340163250.2919852734 180316286.4269120097
340160191.2493636012 180322057.1344403327
340157132.1088446379 180327827.7900724113
340154072.8704292178 180333598.3938065469
340151013.5341182947 180339368.9456411004
340147954.0999127030 180345139.4455743730
340144894.5678133368 180350909.8936047852
340141834.9378210306 180356680.2897306085
340138775.2099367380 180362450.6339502037
340135715.3841612935 180368220.9262619019
340132655.4604955912 180373991.1666640639
340129595.4389405251 180379761.3551550210
340126535.3194968700 180385531.4917330742
340123475.1021656990 180391301.5763966143
340120414.7869477272 180397071.6091439724
340117354.3738439679 180402841.5899734497
340114293.8628551364 180408611.5188834369
340111233.2539822459 180414381.3958722353
340108172.5472262502 180420151.2209381759
340105111.7425878048 180425920.9940796494
340102050.8400679231 180431690.7152949572
340098989.8396674991 180437460.3845824599
340095928.7413873076 180443230.0019404888
340092867.5452283621 180448999.5673673749
340089806.2511914968 180454769.0808614492
340086744.8592775464 180460538.5424210727
340083683.3694874644 180466307.9520445764
340080621.7818220854 180472077.3097302914
340077560.0962823629 180477846.6154765785
340074498.3128690124 180483615.8692817688
340071436.4315830469 180489385.0711441934
340068374.4524253607 180495154.2210621834
340065312.3753967285 180500923.3190340996
340062250.2004981637 180506692.3650583029
340059187.9277304411 180512461.3591330647
340056125.5570945144 180518230.3012567759
340053063.0885912180 180523999.1914277673
340050000.5222214460 180529768.0296443701
340046937.8579860330 180535536.8159049153
340043875.0958859921 180541305.5502077937
340040812.2359220982 180547074.2325512767
340037749.2780952454 180552842.8629337549
340034686.2224063277 180558611.4413535297
340031623.0688562393 180564379.9678089619
340028559.8174458146 180570148.4422983825
340025496.4681760073 180575916.8648201525
340022433.0210475922 180581685.2353726029
340019369.4760615826 180587453.5539540648
340016305.8332188129 180593221.8205628693
340013242.0925200582 180598990.0351973772
340010178.2539663911 180604758.1978559196
340007114.3175585270 180610526.3085368574
340004050.2832974792 180616294.3672384918
340000986.1511840224 180622062.3739591539
339997921.9212189913 180627830.3286972642
339994857.5934035182 180633598.2314510643
339991793.1677381992 180639366.0822189748
339988728.6442241073 180645133.8809992671
339985664.0228620172 180650901.6277903318
339982599.3036528826 180656669.3225905001
339979534.4865975380 180662436.9653980732
339976469.5716969371 180668204.5562114418
339973404.5589517951 180673972.0950289071
339970339.4483631849 180679739.5818488300
339967274.2399318814 180685507.0166695714
339964208.9336587787 180691274.3994894326
339961143.5295448303 180697041.7303067446
339958078.0275908113 180702809.0091198981
339955012.4277976751 180708576.2359272242
339951946.7301663160 180714343.4107270241
339948880.9346975088 180720110.5335176587
339945815.0413923264 180725877.6042974591
339942749.0502514243 180731644.6230647862
339939682.9612758160 180737411.5898180008
339936616.7744663954 180743178.5045553744
339933550.4898239970 180748945.3672752976
339930484.1073495150 180754712.1779761314
339927417.6270439029 180760478.9366561472
339924351.0489078760 180766245.6433137059
339921284.3729425073 180772012.2979471982
339918217.5991485119 180777778.9005549252
339915150.7275269032 180783545.4511352181
339912083.7580785155 180789311.9496864080
339909016.6908041835 180795078.3962068856
339905949.5257048607 180800844.7906949818
339902882.2627813816 180806611.1331489980
339899814.9020346999 180812377.4235672951
339896747.4434655905 180818143.6619482040
339893679.8870750666 180823909.8482900858
339890612.2328639030 180829675.9825913012
339887544.4808329940 180835442.0648500919
339884476.6309832931 180841208.0950649083
339881408.6833155751 180846974.0732340515
339878340.6378308535 180852739.9993558526
339875272.4945299029 180858505.8734286726
339872204.2534136772 180864271.6954508424
339869135.9144830108 180870037.4654206634
339866067.4777387977 180875803.1833365560
339862998.9431819320 180881568.8491967916
339859930.3108133078 180887334.4629997313
339856861.5806337595 180893100.0247437358
339853792.7526441813 180898865.5344271362
339850723.8268455863 180904630.9920482635
339847654.8032386899 180910396.3976054490
339844585.6818243861 180916161.7510970533
339841516.4626036882 180921927.0525214076
339838447.1455773711 180927692.3018768430
339835377.7307463288 180933457.4991617501
339832308.2181114554 180939222.6443744302
339829238.6076736450 180944987.7375131845
339826168.8994337916 180950752.7785764337
339823099.0933927894 180956517.7675624490
339820029.1895514727 180962282.7044696510
339816959.1879107356 180968047.5892962813
339813889.0884714723 180973812.4220407605
339810818.8912345767 180979577.2027013898
339807748.5962009430 180985341.9312765300
339804678.2033714056 180991106.6077645123
339801607.7127469182 180996871.2321636677
339798537.1243283153 181002635.8044723570
339795466.4381164908 181008400.3246889114
339792395.6541123390 181014164.7928116620
339789324.7723166943 181019929.2088389993
339786253.7927305102 181025693.5727691948
339783182.7153546214 181031457.8846006393
339780111.5401899219 181037222.1443316340
339777040.2672373652 181042986.3519605398
339773968.8964977264 181048750.5074857175
339770897.4279718995 181054514.6109054685
339767825.8616608977 181060278.6622181833
339764754.1975654364 181066042.6614221334
339761682.4356865287 181071806.6085157394
339758610.5760249496 181077570.5034973025
339755538.6185816526 181083334.3463651240
339752466.5633575320 181089098.1371176243
339749394.4103534818 181094861.8757531345
339746322.1595702767 181100625.5622698963
339743249.8110089302 181106389.1966663599
339740177.3646702766 181112152.7789408267
339737104.8205551505 181117916.3090916574
339734032.1786645055 181123679.7871171534
339730959.4389991760 181129443.2130157053
339727886.6015601158 181135206.5867856145
339724813.6663481593 181140969.9084252417
339721740.6333642006 181146733.1779328883
339718667.5026091337 181152496.3953069746
339715594.2740838528 181158259.5605458021
339712520.9477891326 181164022.6736476719
339709447.5237259865 181169785.7346109748
339706374.0018952489 181175548.7434340417
339703300.3822978735 181181311.7001152039
339700226.6649346352 181187074.6046528220
339697152.8498064876 181192837.4570451975
339694078.9369143248 181198600.2572907507
339691004.9262589216 181204363.0053877234
339687930.8178412914 181210125.7013345361
339684856.6116622686 181215888.3451294601
339681782.3077227473 181221650.9367709160
339678707.9060236216 181227413.4762572050
339675633.4065657258 181233175.9635866582
339672558.8093500137 181238938.3987576365
339669484.1143773198 181244700.7817684412
339666409.3216485381 181250463.1126174629
339663334.4311645627 181256225.3913030624
339660259.4429262877 181261987.6178235114
339657184.3569346070 181267749.7921772003
339654109.1731903553 181273511.9143624306
339651033.8916944265 181279273.9843775928
339647958.5124477148 181285036.0022209883
339644883.0354512334 181290797.9678910077
339641807.4607056379 181296559.8813859522
339638731.7882120013 181302321.7427041531
339635656.0179710388 181308083.5518440008
339632580.1499838233 181313845.3088037670
339629504.1842510700 181319607.0135818422
339626428.1207738519 181325368.6661765873
339623351.9595528245 181331130.2665863037
339620275.7005890608 181336891.8148093224
339617199.3438833356 181342653.3108440340
339614122.8894366622 181348414.7546887398
339611046.3372498155 181354176.1463418305
339607969.6873236299 181359937.4858016074
339604892.9396591187 181365698.7730664015
339601816.0942571759 181371460.0081345737
339598739.1511185169 181377221.1910044551
339595662.1102442145 181382982.3216744065
339592584.9716350436 181388743.4001427591
339589507.7352918983 181394504.4264078736
339586430.4012157321 181400265.4004680812
339583352.9694073796 181406026.3223217130
339580275.4398677349 181411787.1919670999
339577197.8125976920 181417548.0094026029
339574120.0875980854 181423308.7746265531
339571042.2648699284 181429069.4876373112
339567964.3444139361 181434830.1484332383
339564886.3262311220 181440590.7570126057
339561808.2103223205 181446351.3133738041
339558729.9966884255 181452111.8175151944
339555651.6853303313 181457872.2694350481
339552573.2762489319 181463632.6691317856
339549494.7694450617 181469393.0166037083
339546416.1649196744 181475153.3118491769
339543337.4626736045 181480913.5548665226
339540258.6627078056 181486673.7456540465
339537179.7650231123 181492433.8842101693
339534100.7696203589 181498193.9705331922
339531021.6765004992 181503954.0046214759
339527942.4856644273 181509713.9864733219
339524863.1971130371 181515473.9160870910
339521783.8108471632 181521233.7934611440
339518704.3268676996 181526993.6185938120
339515624.7451755404 181532753.3914834261
339512545.0657715797 181538513.1121283472
339509465.2886567712 181544272.7805269361
339506385.4138318896 181550032.3966774642
