 Position.x[m] Position.z[m]
384974854.5263444781 4400157.0903666485
384974853.3550706506 4400259.5652831206
384974852.1837695241 4400362.0401992789
384974851.0124410987 4400464.5151151270
384974849.8410853744 4400566.9900306631
384974848.6697024703 4400669.4649458863
384974847.4982922077 4400771.9398607984
384974846.3268546462 4400874.4147753986
384974845.1553899050 4400976.8896896867
384974843.9838978052 4401079.3646036638
384974842.8123784661 4401181.8395173289
384974841.6408318281 4401284.3144306820
384974840.4692579508 4401386.7893437231
384974839.2976567745 4401489.2642564513
384974838.1260282993 4401591.7391688693
384974836.9543725848 4401694.2140809745
384974835.7826895118 4401796.6889927676
384974834.6109792590 4401899.1639042506
384974833.4392416477 4402001.6388154207
384974832.2674768567 4402104.1137262778
384974831.0956847072 4402206.5886368239
384974829.9238653183 4402309.0635470571
384974828.7520186305 4402411.5384569801
384974827.5801446438 4402514.0133665903
384974826.4082434177 4402616.4882758884
384974825.2363149524 4402718.9631848745
384974824.0643591285 4402821.4380935496
384974822.8923760653 4402923.9130019108
384974821.7203657031 4403026.3879099619
384974820.5483281016 4403128.8628177010
384974819.3762632012 4403231.3377251271
384974818.2041710615 4403333.8126322422
384974817.0320515633 4403436.2875390435
384974815.8599048257 4403538.7624455346
384974814.6877308488 4403641.2373517128
384974813.5155295134 4403743.7122575790
384974812.3433009982 4403846.1871631341
384974811.1710451245 4403948.6620683763
384974809.9987620115 4404051.1369733065
384974808.8264516592 4404153.6118779248
384974807.6541139483 4404256.0867822319
384974806.4817489982 4404358.5616862252
384974805.3093568087 4404461.0365899075
384974804.1369372606 4404563.5114932768
384974802.9644904733 4404665.9863963351
384974801.7920164466 4404768.4612990813
384974800.6195151210 4404870.9362015147
384974799.4469864964 4404973.4111036360
384974798.2744305730 4405075.8860054463
384974797.1018474698 4405178.3609069437
384974795.9292370081 4405280.8358081290
384974794.7565992475 4405383.3107090024
384974793.5839342475 4405485.7856095629
384974792.4112419486 4405588.2605098123
384974791.2385224104 4405690.7354097487
384974790.0657755733 4405793.2103093732
384974788.8930014372 4405895.6852086857
384974787.7202001214 4405998.1601076853
384974786.5473713875 4406100.6350063737
384974785.3745154738 4406203.1099047493
384974784.2016322613 4406305.5848028129
384974783.0287217498 4406408.0597005645
384974781.8557839990 4406510.5345980041
384974780.6828189492 4406613.0094951307
384974779.5098266006 4406715.4843919454
384974778.3368070126 4406817.9592884481
384974777.1637601256 4406920.4341846379
384974775.9906859994 4407022.9090805165
384974774.8175845146 4407125.3839760814
384974773.6444557905 4407227.8588713352
384974772.4712998271 4407330.3337662769
384974771.2981165648 4407432.8086609049
384974770.1249060035 4407535.2835552217
384974768.9516682029 4407637.7584492266
384974767.7784030437 4407740.2333429176
384974766.6051107049 4407842.7082362976
384974765.4317910075 4407945.1831293656
384974764.2584441304 4408047.6580221206
384974763.0850698948 4408150.1329145627
384974761.9116684198 4408252.6078066938
384974760.7382396460 4408355.0826985110
384974759.5647835732 4408457.5575900180
384974758.3913002610 4408560.0324812103
384974757.2177896500 4408662.5073720915
384974756.0442517996 4408764.9822626607
384974754.8706866503 4408867.4571529161
384974753.6970942020 4408969.9320428604
384974752.5234744549 4409072.4069324918
384974751.3498274684 4409174.8818218103
384974750.1761532426 4409277.3567108177
384974749.0024517179 4409379.8315995112
384974747.8287228346 4409482.3064878928
384974746.6549667716 4409584.7813759623
384974745.4811834097 4409687.2562637189
384974744.3073727489 4409789.7311511636
384974743.1335348487 4409892.2060382962
384974741.9596695900 4409994.6809251150
384974740.7857771516 4410097.1558116218
384974739.6118573546 4410199.6306978175
384974738.4379103184 4410302.1055836985
384974737.2639359832 4410404.5804692684
384974736.0899344087 4410507.0553545263
384974734.9159055948 4410609.5302394703
384974733.7418494225 4410712.0051241023
384974732.5677660108 4410814.4800084215
384974731.3936553001 4410916.9548924286
384974730.2195172906 4411019.4297761237
384974729.0453520417 4411121.9046595050
384974727.8711595535 4411224.3795425752
384974726.6969397068 4411326.8544253316
384974725.5226926208 4411429.3293077750
384974724.3484182954 4411531.8041899074
384974723.1741166115 4411634.2790717268
384974721.9997876883 4411736.7539532334
384974720.8254314661 4411839.2288344270
384974719.6510480046 4411941.7037153076
384974718.4766372442 4412044.1785958773
384974717.3021992445 4412146.6534761330
384974716.1277339458 4412249.1283560758
384974714.9532413483 4412351.6032357076
384974713.7787214518 4412454.0781150265
384974712.6041743159 4412556.5529940315
384974711.4295998812 4412659.0278727245
384974710.2549982667 4412761.5027511045
384974709.0803692937 4412863.9776291726
384974707.9057130218 4412966.4525069278
384974706.7310294509 4413068.9273843700
384974705.5563187003 4413171.4022614984
384974704.3815805912 4413273.8771383157
384974703.2068152428 4413376.3520148201
384974702.0320225954 4413478.8268910116
384974700.8572027087 4413581.3017668901
384974699.6823555231 4413683.7766424557
384974698.5074810386 4413786.2515177093
384974697.3325793147 4413888.7263926500
384974696.1576502323 4413991.2012672778
384974694.9826939702 4414093.6761415927
384974693.8077103496 4414196.1510155955
384974692.6326995492 4414298.6258892845
384974691.4576613903 4414401.1007626615
384974690.2825959921 4414503.5756357247
384974689.1075032949 4414606.0505084768
384974687.9323833585 4414708.5253809150
384974686.7572361231 4414811.0002530403
384974685.5820615888 4414913.4751248527
384974684.4068597555 4415015.9499963531
384974683.2316306829 4415118.4248675397
384974682.0563743114 4415220.8997384151
384974680.8810907006 4415323.3746089768
384974679.7057797909 4415425.8494792245
384974678.5304416418 4415528.3243491603
384974677.3550761938 4415630.7992187832
384974676.1796833873 4415733.2740880931
384974675.0042634010 4415835.7489570901
384974673.8288161159 4415938.2238257742
384974672.6533415318 4416040.6986941462
384974671.4778397083 4416143.1735622045
384974670.3023105860 4416245.6484299498
384974669.1267541647 4416348.1232973831
384974667.9511705041 4416450.5981645025
384974666.7755595446 4416553.0730313091
384974665.5999212861 4416655.5478978027
384974664.4242557883 4416758.0227639843
384974663.2485629916 4416860.4976298520
384974662.0728428960 4416962.9724954069
384974660.8970955610 4417065.4473606478
384974659.7213209867 4417167.9222255778
384974658.5455190539 4417270.3970901938
384974657.3696898818 4417372.8719544969
384974656.1938334703 4417475.3468184872
384974655.0179497004 4417577.8216821644
384974653.8420386910 4417680.2965455279
384974652.6661003828 4417782.7714085793
384974651.4901348352 4417885.2462713178
384974650.3141419888 4417987.7211337425
384974649.1381219029 4418090.1959958551
384974647.9620744586 4418192.6708576530
384974646.7859998345 4418295.1457191389
384974645.6098978519 4418397.6205803128
384974644.4337686300 4418500.0954411719
384974643.2576121092 4418602.5703017190
384974642.0814283490 4418705.0451619532
384974640.9052172899 4418807.5200218726
384974639.7289789319 4418909.9948814800
384974638.5527133346 4419012.4697407754
384974637.3764204383 4419114.9445997560
384974636.2001003027 4419217.4194584237
384974635.0237528086 4419319.8943167794
384974633.8473780751 4419422.3691748213
384974632.6709761024 4419524.8440325493
384974631.4945468307 4419627.3188899644
384974630.3180902600 4419729.7937470675
384974629.1416064501 4419832.2686038576
384974627.9650953412 4419934.7434603330
384974626.7885569334 4420037.2183164954
384974625.6119912863 4420139.6931723459
384974624.4353983402 4420242.1680278825
384974623.2587780952 4420344.6428831052
384974622.0821306109 4420447.1177380159
384974620.9054558277 4420549.5925926128
384974619.7287537456 4420652.0674468968
384974618.5520244241 4420754.5423008669
384974617.3752678037 4420857.0171545241
384974616.1984840035 4420959.4920078684
384974615.0216727853 4421061.9668608988
384974613.8448343277 4421164.4417136163
384974612.6679686308 4421266.9165660217
384974611.4910756350 4421369.3914181115
384974610.3141553402 4421471.8662698893
384974609.1372078061 4421574.3411213541
384974607.9602330327 4421676.8159725051
384974606.7832309008 4421779.2908233432
384974605.6062015295 4421881.7656738674
384974604.4291448593 4421984.2405240787
384974603.2520608902 4422086.7153739762
384974602.0749497414 4422189.1902235607
384974600.8978112340 4422291.6650728323
384974599.7206454873 4422394.1399217909
384974598.5434523821 4422496.6147704348
384974597.3662320971 4422599.0896187667
384974596.1889844537 4422701.5644667838
384974595.0117096305 4422804.0393144889
384974593.8344074488 4422906.5141618792
384974592.6570780277 4423008.9890089575
384974591.4797213078 4423111.4638557220
384974590.3023372889 4423213.9387021726
384974589.1249260902 4423316.4135483103
384974587.9474875331 4423418.8883941341
384974586.7700216770 4423521.3632396450
384974585.5925285816 4423623.8380848421
384974584.4150082469 4423726.3129297262
384974583.2374606133 4423828.7877742965
384974582.0598856211 4423931.2626185529
384974580.8822834492 4424033.7374624964
384974579.7046539783 4424136.2123061270
384974578.5269972086 4424238.6871494427
384974577.3493131995 4424341.1619924456
384974576.1716018319 4424443.6368351355
384974574.9938632846 4424546.1116775116
384974573.8160973787 4424648.5865195747
384974572.6383042336 4424751.0613613231
384974571.4604837894 4424853.5362027595
384974570.2826361060 4424956.0110438811
384974569.1047611237 4425058.4858846888
384974567.9268588424 4425160.9607251845
384974566.7489293218 4425263.4355653664
384974565.5709725022 4425365.9104052335
384974564.3929884434 4425468.3852447877
384974563.2149770856 4425570.8600840289
384974562.0369384289 4425673.3349229563
384974560.8588724732 4425775.8097615698
384974559.6807793379 4425878.2845998695
384974558.5026588440 4425980.7594378553
384974557.3245110512 4426083.2342755282
384974556.1463360190 4426185.7091128882
384974554.9681337476 4426288.1839499334
384974553.7899041176 4426390.6587866656
384974552.6116473079 4426493.1336230841
384974551.4333631396 4426595.6084591886
384974550.2550517321 4426698.0832949793
384974549.0767130256 4426800.5581304561
384974547.8983470798 4426903.0329656200
384974546.7199537754 4427005.5078004701
384974545.5415332913 4427107.9826350072
384974544.3630854487 4427210.4574692296
384974543.1846103668 4427312.9323031381
384974542.0061080456 4427415.4071367336
384974540.8275784254 4427517.8819700154
384974539.6490215063 4427620.3568029823
384974538.4704372883 4427722.8316356372
384974537.2918258309 4427825.3064679783
384974536.1131871343 4427927.7813000046
384974534.9345210791 4428030.2561317170
384974533.7558277249 4428132.7309631165
384974532.5771071911 4428235.2057942022
384974531.3983593583 4428337.6806249740
384974530.2195842266 4428440.1554554310
384974529.0407817960 4428542.6302855760
384974527.8619521260 4428645.1051154062
384974526.6830951571 4428747.5799449226
384974525.5042108893 4428850.0547741251
384974524.3252993822 4428952.5296030147
384974523.1463605762 4429055.0044315895
384974521.9673945308 4429157.4792598514
384974520.7884011865 4429259.9540877985
384974519.6093805432 4429362.4289154327
384974518.4303326011 4429464.9037427520
384974517.2512574196 4429567.3785697576
384974516.0721549392 4429669.8533964492
384974514.8930252790 4429772.3282228280
384974513.7138682604 4429874.8030488929
384974512.5346839428 4429977.2778746430
384974511.3554723263 4430079.7527000802
384974510.1762335300 4430182.2275252026
384974508.9969673753 4430284.7023500111
384974507.8176739812 4430387.1771745067
384974506.6383533478 4430489.6519986875
384974505.4590053558 4430592.1268225545
384974504.2796301246 4430694.6016461067
384974503.1002275944 4430797.0764693469
384974501.9207978249 4430899.5512922723
384974500.7413407564 4431002.0261148829
384974499.5618563890 4431104.5009371806
384974498.3823447824 4431206.9757591644
384974497.2028058767 4431309.4505808325
384974496.0232397318 4431411.9254021887
384974494.8436462283 4431514.4002232300
384974493.6640255451 4431616.8750439575
384974492.4843775034 4431719.3498643711
384974491.3047022223 4431821.8246844700
384974490.1249997020 4431924.2995042559
384974488.9452698231 4432026.7743237279
384974487.7655127048 4432129.2491428843
384974486.5857282877 4432231.7239617277
384974485.4059166312 4432334.1987802582
384974484.2260776758 4432436.6735984730
384974483.0462114811 4432539.1484163739
384974481.8663179874 4432641.6232339609
384974480.6863971949 4432744.0980512341
384974479.5064491630 4432846.5728681926
384974478.3264737725 4432949.0476848381
384974477.1464712024 4433051.5225011688
384974475.9664412737 4433153.9973171856
384974474.7863841057 4433256.4721328877
384974473.6062996984 4433358.9469482759
384974472.4261879325 4433461.4217633512
384974471.2460489273 4433563.8965781108
384974470.0658826232 4433666.3713925565
384974468.8856890798 4433768.8462066893
384974467.7054682970 4433871.3210205054
384974466.5252201557 4433973.7958340095
384974465.3449447751 4434076.2706471998
384974464.1646420956 4434178.7454600744
384974462.9843121767 4434281.2202726360
384974461.8039549589 4434383.6950848820
384974460.6235704422 4434486.1698968150
384974459.4431586862 4434588.6447084332
384974458.2627196312 4434691.1195197375
384974457.0822532773 4434793.5943307281
384974455.9017596841 4434896.0691414038
384974454.7212387919 4434998.5439517647
384974453.5406906605 4435101.0187618118
384974452.3601151705 4435203.4935715450
384974451.1795125008 4435305.9683809644
384974449.9988824725 4435408.4431900689
384974448.8182252049 4435510.9179988587
384974447.6375406384 4435613.3928073347
384974446.4568288326 4435715.8676154967
384974445.2760897875 4435818.3424233440
384974444.0953233838 4435920.8172308775
384974442.9145296812 4436023.2920380961
384974441.7337087989 4436125.7668450000
384974440.5528605580 4436228.2416515900
384974439.3719850779 4436330.7164578671
384974438.1910822988 4436433.1912638275
384974437.0101522207 4436535.6660694750
384974435.8291949630 4436638.1408748087
384974434.6482103467 4436740.6156798266
384974433.4671984911 4436843.0904845307
384974432.2861593366 4436945.5652889200
384974431.1050928831 4437048.0400929954
384974429.9239991903 4437150.5148967570
384974428.7428781986 4437252.9897002028
384974427.5617299080 4437355.4645033348
384974426.3805543780 4437457.9393061530
384974425.1993515491 4437560.4141086563
384974424.0181214809 4437662.8889108449
384974422.8368641138 4437765.3637127196
384974421.6555794477 4437867.8385142796
384974420.4742675424 4437970.3133155257
384974419.2929283381 4438072.7881164560
384974418.1115618348 4438175.2629170734
384974416.9301680923 4438277.7377173761
384974415.7487470508 4438380.2125173630
384974414.5672987103 4438482.6873170361
384974413.3858231306 4438585.1621163953
384974412.2043202519 4438687.6369154388
384974411.0227901340 4438790.1117141694
384974409.8412327170 4438892.5865125842
384974408.6596480012 4438995.0613106852
384974407.4780360460 4439097.5361084715
384974406.2963967919 4439200.0109059429
384974405.1147302389 4439302.4857031005
384974403.9330364466 4439404.9604999432
384974402.7513153553 4439507.4352964703
384974401.5695669651 4439609.9100926844
384974400.3877913356 4439712.3848885838
384974399.2059884071 4439814.8596841674
384974398.0241581798 4439917.3344794372
384974396.8423007131 4440019.8092743922
384974395.6604160070 4440122.2840690324
384974394.4785040021 4440224.7588633588
384974393.2965646386 4440327.2336573703
384974392.1145980358 4440429.7084510662
384974390.9326042533 4440532.1832444491
384974389.7505831122 4440634.6580375163
384974388.5685346127 4440737.1328302696
384974387.3864589334 4440839.6076227073
384974386.2043559551 4440942.0824148310
384974385.0222257376 4441044.5572066400
384974383.8400682211 4441147.0319981342
384974382.6578834057 4441249.5067893127
384974381.4756713510 4441351.9815801783
384974380.2934319973 4441454.4563707290
384974379.1111653447 4441556.9311609641
384974377.9288713932 4441659.4059508853
384974376.7465502620 4441761.8807404907
384974375.5642017722 4441864.3555297824
384974374.3818259835 4441966.8303187583
384974373.1994230151 4442069.3051074203
384974372.0169927478 4442171.7798957676
384974370.8345351219 4442274.2546838000
384974369.6520502567 4442376.7294715168
384974368.4695381522 4442479.2042589206
384974367.2869987488 4442581.6790460087
384974366.1044320464 4442684.1538327811
384974364.9218381047 4442786.6286192397
384974363.7392168641 4442889.1034053843
384974362.5565683246 4442991.5781912124
384974361.3738925457 4443094.0529767275
384974360.1911894679 4443196.5277619259
384974359.0084590912 4443299.0025468105
384974357.8257015347 4443401.4773313804
384974356.6429165602 4443503.9521156345
384974355.4601044059 4443606.4268995747
384974354.2772649527 4443708.9016832002
384974353.0943982005 4443811.3764665099
384974351.9115042090 4443913.8512495048
384974350.7285829186 4444016.3260321859
384974349.5456343293 4444118.8008145513
384974348.3626584411 4444221.2755966019
384974347.1796553731 4444323.7503783377
384974345.9966250062 4444426.2251597587
384974344.8135672808 4444528.6999408649
384974343.6304823160 4444631.1747216554
384974342.4473701119 4444733.6495021321
384974341.2642306089 4444836.1242822930
384974340.0810638070 4444938.5990621392
384974338.8978697658 4445041.0738416715
384974337.7146484256 4445143.5486208880
384974336.5313997865 4445246.0233997880
384974335.3481239080 4445348.4981783750
384974334.1648206711 4445450.9729566462
384974332.9814902544 4445553.4477346037
384974331.7981325388 4445655.9225122454
384974330.6147475243 4445758.3972895704
384974329.4313352108 4445860.8720665826
384974328.2478957176 4445963.3468432790
384974327.0644288659 4446065.8216196606
384974325.8809347153 4446168.2963957274
384974324.6974133253 4446270.7711714786
384974323.5138646364 4446373.2459469149
384974322.3302887082 4446475.7207220364
384974321.1466854811 4446578.1954968432
384974319.9630550146 4446680.6702713333
384974318.7793971896 4446783.1450455105
384974317.5957121253 4446885.6198193701
384974316.4119998217 4446988.0945929168
384974315.2282602191 4447090.5693661477
384974314.0444933176 4447193.0441390639
384974312.8606991768 4447295.5189116644
384974311.6768776774 4447397.9936839500
384974310.4930289984 4447500.4684559200
384974309.3091529608 4447602.9432275761
384974308.1252496839 4447705.4179989165
384974306.9413191080 4447807.8927699411
384974305.7573613524 4447910.3675406510
384974304.5733761787 4448012.8423110461
384974303.3893638253 4448115.3170811255
384974302.2053241730 4448217.7918508900
384974301.0212572217 4448320.2666203389
384974299.8371630311 4448422.7413894730
384974298.6530414820 4448525.2161582923
384974297.4688927531 4448627.6909267958
384974296.2847167253 4448730.1656949837
384974295.1005133986 4448832.6404628577
384974293.9162827730 4448935.1152304150
384974292.7320249081 4449037.5899976576
384974291.5477397442 4449140.0647645853
384974290.3634272814 4449242.5395311983
384974289.1790875793 4449345.0142974956
384974287.9947205782 4449447.4890634762
384974286.8103263378 4449549.9638291430
384974285.6259047985 4449652.4385944949
384974284.4414559603 4449754.9133595303
384974283.2569798827 4449857.3881242508
384974282.0724765062 4449959.8628886566
384974280.8879458308 4450062.3376527466
384974279.7033879161 4450164.8124165218
384974278.5188026428 4450267.2871799814
384974277.3341901898 4450369.7619431252
384974276.1495504379 4450472.2367059542
384974274.9648833871 4450574.7114684675
384974273.7801890969 4450677.1862306660
384974272.5954675078 4450779.6609925479
384974271.4107185602 4450882.1357541159
384974270.2259424329 4450984.6105153682
384974269.0411390066 4451087.0852763047
384974267.8563083410 4451189.5600369256
384974266.6714503169 4451292.0347972317
384974265.4865651131 4451394.5095572220
384974264.3016524911 4451496.9843168966
384974263.1167127490 4451599.4590762565
384974261.9317455888 4451701.9338353006
384974260.7467512488 4451804.4085940300
384974259.5617296100 4451906.8833524436
384974258.3766806722 4452009.3581105405
384974257.1916044354 4452111.8328683237
384974256.0065010190 4452214.3076257911
384974254.8213702440 4452316.7823829418
384974253.6362122297 4452419.2571397787
384974252.4510269165 4452521.7318962989
384974251.2658143044 4452624.2066525044
384974250.0805744529 4452726.6814083941
384974248.8953073025 4452829.1561639681
384974247.7100129128 4452931.6309192274
384974246.5246911645 4453034.1056741700
384974245.3393421769 4453136.5804287978
384974244.1539659500 4453239.0551831098
384974242.9685624242 4453341.5299371071
384974241.7831315994 4453444.0046907878
384974240.5976735353 4453546.4794441536
384974239.4121881723 4453648.9541972028
384974238.2266755104 4453751.4289499372
384974237.0411356091 4453853.9037023559
384974235.8555684090 4453956.3784544598
384974234.6699739695 4454058.8532062471
384974233.4843521714 4454161.3279577196
384974232.2987031937 4454263.8027088754
384974231.1130268574 4454366.2774597164
384974229.9273232818 4454468.7522102417
384974228.7415924668 4454571.2269604513
384974227.5558342934 4454673.7017103462
384974226.3700488806 4454776.1764599243
384974225.1842361689 4454878.6512091868
384974223.9983962178 4454981.1259581335
384974222.8125289679 4455083.6007067654
384974221.6266344786 4455186.0754550807
384974220.4407126307 4455288.5502030812
384974219.2547636032 4455391.0249507651
384974218.0687872767 4455493.4996981341
384974216.8827835917 4455595.9744451875
384974215.6967527270 4455698.4491919242
384974214.5106945038 4455800.9239383461
384974213.3246090412 4455903.3986844523
384974212.1384962797 4456005.8734302418
384974210.9523562789 4456108.3481757166
384974209.7661889791 4456210.8229208756
384974208.5799944401 4456313.2976657180
384974207.3937725425 4456415.7724102456
384974206.2075234652 4456518.2471544566
384974205.0212470293 4456620.7218983527
384974203.8349433541 4456723.1966419322
384974202.6486123800 4456825.6713851960
384974201.4622541666 4456928.1461281450
384974200.2758686543 4457030.6208707774
384974199.0894558430 4457133.0956130940
384974197.9030157924 4457235.5703550950
384974196.7165484428 4457338.0450967802
384974195.5300537944 4457440.5198381497
384974194.3435319066 4457542.9945792025
384974193.1569827199 4457645.4693199405
384974191.9704062939 4457747.9440603619
384974190.7838025689 4457850.4188004676
384974189.5971715450 4457952.8935402576
384974188.4105132818 4458055.3682797328
384974187.2238276601 4458157.8430188913
384974186.0371148586 4458260.3177577322
384974184.8503746986 4458362.7924962593
384974183.6636073589 4458465.2672344707
384974182.4768126607 4458567.7419723645
384974181.2899907231 4458670.2167099435
384974180.1031414866 4458772.6914472068
384974178.9162649512 4458875.1661841534
384974177.7293611765 4458977.6409207853
384974176.5424301624 4459080.1156570995
384974175.3554717898 4459182.5903930990
384974174.1684861779 4459285.0651287828
384974172.9814732671 4459387.5398641489
384974171.7944331169 4459490.0145992003
384974170.6073656678 4459592.4893339360
384974169.4202709198 4459694.9640683550
384974168.2331489325 4459797.4388024583
384974167.0459996462 4459899.9135362459
384974165.8588230610 4460002.3882697169
384974164.6716192365 4460104.8630028721
384974163.4843881130 4460207.3377357116
384974162.2971297503 4460309.8124682344
384974161.1098440886 4460412.2872004425
384974159.9225311279 4460514.7619323330
384974158.7351909280 4460617.2366639087
384974157.5478234291 4460719.7113951668
384974156.3604286909 4460822.1861261101
384974155.1730065942 4460924.6608567368
384974153.9855572581 4461027.1355870487
384974152.7980806828 4461129.6103170430
384974151.6105767488 4461232.0850467216
384974150.4230455756 4461334.5597760845
384974149.2354871631 4461437.0345051307
384974148.0479014516 4461539.5092338612
384974146.8602884412 4461641.9839622742
384974145.6726481915 4461744.4586903732
384974144.4849806428 4461846.9334181547
384974143.2972857952 4461949.4081456214
384974142.1095637083 4462051.8828727705
384974140.9218143225 4462154.3575996039
384974139.7340376973 4462256.8323261207
384974138.5462337136 4462359.3070523227
384974137.3584025502 4462461.7817782080
384974136.1705440283 4462564.2565037766
384974134.9826582670 4462666.7312290296
384974133.7947452068 4462769.2059539650
384974132.6068049073 4462871.6806785855
384974131.4188373089 4462974.1554028895
384974130.2308424115 4463076.6301268768
384974129.0428202748 4463179.1048505493
384974127.8547708392 4463281.5795739042
384974126.6666941047 4463384.0542969424
384974125.4785901308 4463486.5290196659
384974124.2904588580 4463589.0037420727
384974123.1023003459 4463691.4784641620
384974121.9141144753 4463793.9531859364
384974120.7259014249 4463896.4279073942
384974119.5376610160 4463998.9026285354
384974118.3493933678 4464101.3773493608
384974117.1610984802 4464203.8520698696
384974115.9727762341 4464306.3267900618
384974114.7844268084 4464408.8015099382
384974113.5960500240 4464511.2762294980
384974112.4076460004 4464613.7509487420
384974111.2192146778 4464716.2256676694
384974110.0307560563 4464818.7003862793
384974108.8422701955 4464921.1751045743
384974107.6537570357 4465023.6498225527
384974106.4652166367 4465126.1245402144
384974105.2766489387 4465228.5992575595
384974104.0880539417 4465331.0739745880
384974102.8994317055 4465433.5486913007
384974101.7107821107 4465536.0234076967
384974100.5221053362 4465638.4981237771
384974099.3334012628 4465740.9728395399
384974098.1446698904 4465843.4475549869
384974096.9559112787 4465945.9222701173
384974095.7671253681 4466048.3969849320
384974094.5783120990 4466150.8716994300
384974093.3894716501 4466253.3464136105
384974092.2006039023 4466355.8211274752
384974091.0117088556 4466458.2958410233
384974089.8227865696 4466560.7705542557
384974088.6338369846 4466663.2452671705
384974087.4448601007 4466765.7199797696
384974086.2558559775 4466868.1946920520
384974085.0668245554 4466970.6694040177
384974083.8777658939 4467073.1441156669
384974082.6886799335 4467175.6188270003
384974081.4995666742 4467278.0935380161
384974080.3104261756 4467380.5682487153
384974079.1212583184 4467483.0429590996
384974077.9320632219 4467585.5176691664
384974076.7428409457 4467687.9923789157
384974075.5535912514 4467790.4670883501
384974074.3643143177 4467892.9417974660
384974073.1750101447 4467995.4165062672
384974071.9856786728 4468097.8912147516
384974070.7963199615 4468200.3659229176
384974069.6069339514 4468302.8406307688
384974068.4175206423 4468405.3153383033
384974067.2280800939 4468507.7900455203
384974066.0386121869 4468610.2647524215
384974064.8491171002 4468712.7394590061
384974063.6595946550 4468815.2141652731
384974062.4700449705 4468917.6888712244
384974061.2804680467 4469020.1635768581
384974060.0908637643 4469122.6382821761
384974058.9012322426 4469225.1129871774
384974057.7115734816 4469327.5876918612
384974056.5218873620 4469430.0623962292
384974055.3321740031 4469532.5371002806
384974054.1424334049 4469635.0118040144
384974052.9526655078 4469737.4865074325
384974051.7628703117 4469839.9612105340
384974050.5730478764 4469942.4359133169
384974049.3831981421 4470044.9106157850
384974048.1933211088 4470147.3853179365
384974047.0034168363 4470249.8600197695
384974045.8134852648 4470352.3347212868
384974044.6235263944 4470454.8094224865
384974043.4335402846 4470557.2841233714
384974042.2435268760 4470659.7588239387
384974041.0534862280 4470762.2335241884
384974039.8634182811 4470864.7082241224
384974038.6733230352 4470967.1829237388
384974037.4832004905 4471069.6576230377
384974036.2930507660 4471172.1323220218
384974035.1028736830 4471274.6070206882
384974033.9126693606 4471377.0817190371
384974032.7224377394 4471479.5564170703
384974031.5321788192 4471582.0311147850
384974030.3418926597 4471684.5058121849
384974029.1515792012 4471786.9805092672
384974027.9612384439 4471889.4552060319
384974026.7708704472 4471991.9299024809
384974025.5804751515 4472094.4045986123
384974024.3900526166 4472196.8792944271
384974023.1996027827 4472299.3539899252
384974022.0091256499 4472401.8286851058
384974020.8186212778 4472504.3033799697
384974019.6280896068 4472606.7780745178
384974018.4375306368 4472709.2527687475
384974017.2469444275 4472811.7274626605
384974016.0563309193 4472914.2021562569
384974014.8656901717 4473016.6768495366
384974013.6750220656 4473119.1515424997
384974012.4843267798 4473221.6262351451
384974011.2936041355 4473324.1009274740
384974010.1028542519 4473426.5756194852
384974008.9120771289 4473529.0503111798
384974007.7212727070 4473631.5250025578
384974006.5304409266 4473733.9996936182
384974005.3395819664 4473836.4743843628
384974004.1486956477 4473938.9490747890
384974002.9577820897 4474041.4237648994
384974001.7668412924 4474143.8984546913
384974000.5758731961 4474246.3731441675
384973999.3848778009 4474348.8478333270
384973998.1938551664 4474451.3225221680
384973997.0028051734 4474553.7972106934
384973995.8117280006 4474656.2718989011
384973994.6206234694 4474758.7465867912
384973993.4294916987 4474861.2212743647
384973992.2383326888 4474963.6959616216
384973991.0471463203 4475066.1706485609
384973989.8559327126 4475168.6453351825
384973988.6646918654 4475271.1200214885
384973987.4734237194 4475373.5947074760
384973986.2821282744 4475476.0693931477
384973985.0908055305 4475578.5440785009
384973983.8994556069 4475681.0187635385
384973982.7080783248 4475783.4934482584
384973981.5166737437 4475885.9681326607
384973980.3252419233 4475988.4428167455
384973979.1337828636 4476090.9175005145
384973977.9422965050 4476193.3921839651
384973976.7507827878 4476295.8668670999
384973975.5592418909 4476398.3415499162
384973974.3676736951 4476500.8162324158
384973973.1760782003 4476603.2909145979
384973971.9844554663 4476705.7655964633
384973970.7928054333 4476808.2402780121
384973969.6011280417 4476910.7149592424
384973968.4094235301 4477013.1896401560
384973967.2176916003 4477115.6643207520
384973966.0259324908 4477218.1390010323
384973964.8341460228 4477320.6136809932
384973963.6423323750 4477423.0883606384
384973962.4504913688 4477525.5630399659
384973961.2586231232 4477628.0377189759
384973960.0667275786 4477730.5123976693
384973958.8748047352 4477832.9870760441
384973957.6828546524 4477935.4617541032
384973956.4908772707 4478037.9364318447
384973955.2988726497 4478140.4111092677
384973954.1068407297 4478242.8857863741
384973952.9147815108 4478345.3604631638
384973951.7226950526 4478447.8351396360
384973950.5305812955 4478550.3098157905
384973949.3384402394 4478652.7844916275
384973948.1462719440 4478755.2591671478
384973946.9540763497 4478857.7338423505
384973945.7618535161 4478960.2085172348
384973944.5696033835 4479062.6831918033
384973943.3773259521 4479165.1578660542
384973942.1850212812 4479267.6325399866
384973940.9926892519 4479370.1072136024
384973939.8003300428 4479472.5818869015
384973938.6079434752 4479575.0565598821
