Time[s] Mass[kg] Fuel[kg] FuelUsage[kg/s] Posx(t)[m] Posy(t)[m] Posz(t)[m] Velx(t)[m/s] Vely(t)[m/s] Velz(t)[m/s] EngineFx[N] EngineFy[N] EngineFz[N] NetFx[N] NetFy[N] NetFz[N] EKinx[J] EKiny[J] EKinz[J] EPotx[J] EPoty[J] EPotz[J] Method
43.8 9561 61 10 49.12814242 0 0 2.244753238 0 0 500 0 0 500 0 0 10731.04285 0 0 0 0 0 2
43.9 9560 60 10 49.35340226 0 0 2.249983363 0 0 500 0 0 500 0 0 10754.92048 0 0 0 0 0 2
44 9559 59 10 49.5791852 0 0 2.255214036 0 0 500 0 0 500 0 0 10778.79548 0 0 0 0 0 2
44.1 9558 58 10 49.80549129 0 0 2.260445256 0 0 500 0 0 500 0 0 10802.66788 0 0 0 0 0 2
44.2 9557 57 10 50.03232058 0 0 2.265677023 0 0 500 0 0 500 0 0 10826.53765 0 0 0 0 0 2
44.3 9556 56 10 50.25967313 0 0 2.270909338 0 0 500 0 0 500 0 0 10850.40482 0 0 0 0 0 2
44.4 9555 55 10 50.48754899 0 0 2.2761422 0 0 500 0 0 500 0 0 10874.26936 0 0 0 0 0 2
44.5 9554 54 10 50.71594822 0 0 2.28137561 0 0 500 0 0 500 0 0 10898.13129 0 0 0 0 0 2
44.6 9553 53 10 50.94487088 0 0 2.286609568 0 0 500 0 0 500 0 0 10921.9906 0 0 0 0 0 2
44.7 9552 52 10 51.17431701 0 0 2.291844074 0 0 500 0 0 500 0 0 10945.8473 0 0 0 0 0 2
44.8 9551 51 10 51.40428668 0 0 2.297079128 0 0 500 0 0 500 0 0 10969.70138 0 0 0 0 0 2
44.9 9550 50 10 51.63477993 0 0 2.30231473 0 0 500 0 0 500 0 0 10993.55284 0 0 0 0 0 2
45 9549 49 10 51.86579682 0 0 2.307550881 0 0 500 0 0 500 0 0 11017.40168 0 0 0 0 0 2
45.1 9548 48 10 52.09733742 0 0 2.312787579 0 0 500 0 0 500 0 0 11041.2479 0 0 0 0 0 2
45.2 9547 47 10 52.32940176 0 0 2.318024827 0 0 500 0 0 500 0 0 11065.09151 0 0 0 0 0 2
45.3 9546 46 10 52.56198991 0 0 2.323262623 0 0 500 0 0 500 0 0 11088.9325 0 0 0 0 0 2
45.4 9545 45 10 52.79510193 0 0 2.328500967 0 0 500 0 0 500 0 0 11112.77087 0 0 0 0 0 2
45.5 9544 44 10 53.02873786 0 0 2.333739861 0 0 500 0 0 500 0 0 11136.60662 0 0 0 0 0 2
45.6 9543 43 10 53.26289776 0 0 2.338979303 0 0 500 0 0 500 0 0 11160.43975 0 0 0 0 0 2
45.7 9542 42 10 53.49758169 0 0 2.344219295 0 0 500 0 0 500 0 0 11184.27026 0 0 0 0 0 2
45.8 9541 41 10 53.7327897 0 0 2.349459836 0 0 500 0 0 500 0 0 11208.09815 0 0 0 0 0 2
45.9 9540 40 10 53.96852185 0 0 2.354700926 0 0 500 0 0 500 0 0 11231.92342 0 0 0 0 0 2
46 9539 39 10 54.20477819 0 0 2.359942565 0 0 500 0 0 500 0 0 11255.74607 0 0 0 0 0 2
46.1 9538 38 10 54.44155877 0 0 2.365184755 0 0 500 0 0 500 0 0 11279.56609 0 0 0 0 0 2
46.2 9537 37 10 54.67886366 0 0 2.370427493 0 0 500 0 0 500 0 0 11303.3835 0 0 0 0 0 2
46.3 9536 36 10 54.9166929 0 0 2.375670782 0 0 500 0 0 500 0 0 11327.19829 0 0 0 0 0 2
46.4 9535 35 10 55.15504655 0 0 2.38091462 0 0 500 0 0 500 0 0 11351.01045 0 0 0 0 0 2
46.5 9534 34 10 55.39392468 0 0 2.386159009 0 0 500 0 0 500 0 0 11374.82 0 0 0 0 0 2
46.6 9533 33 10 55.63332732 0 0 2.391403948 0 0 500 0 0 500 0 0 11398.62692 0 0 0 0 0 2
46.7 9532 32 10 55.87325453 0 0 2.396649437 0 0 500 0 0 500 0 0 11422.43121 0 0 0 0 0 2
46.8 9531 31 10 56.11370638 0 0 2.401895476 0 0 500 0 0 500 0 0 11446.23289 0 0 0 0 0 2
46.9 9530 30 10 56.35468292 0 0 2.407142065 0 0 500 0 0 500 0 0 11470.03194 0 0 0 0 0 2
47 9529 29 10 56.5961842 0 0 2.412389206 0 0 500 0 0 500 0 0 11493.82837 0 0 0 0 0 2
47.1 9528 28 10 56.83821027 0 0 2.417636897 0 0 500 0 0 500 0 0 11517.62218 0 0 0 0 0 2
47.2 9527 27 10 57.0807612 0 0 2.422885139 0 0 500 0 0 500 0 0 11541.41336 0 0 0 0 0 2
47.3 9526 26 10 57.32383703 0 0 2.428133931 0 0 500 0 0 500 0 0 11565.20192 0 0 0 0 0 2
47.4 9525 25 10 57.56743783 0 0 2.433383275 0 0 500 0 0 500 0 0 11588.98785 0 0 0 0 0 2
47.5 9524 24 10 57.81156364 0 0 2.43863317 0 0 500 0 0 500 0 0 11612.77116 0 0 0 0 0 2
47.6 9523 23 10 58.05621452 0 0 2.443883617 0 0 500 0 0 500 0 0 11636.55184 0 0 0 0 0 2
47.7 9522 22 10 58.30139053 0 0 2.449134614 0 0 500 0 0 500 0 0 11660.3299 0 0 0 0 0 2
47.8 9521 21 10 58.54709173 0 0 2.454386163 0 0 500 0 0 500 0 0 11684.10533 0 0 0 0 0 2
47.9 9520 20 10 58.79331816 0 0 2.459638264 0 0 500 0 0 500 0 0 11707.87814 0 0 0 0 0 2
48 9519 19 10 59.04006988 0 0 2.464890917 0 0 500 0 0 500 0 0 11731.64832 0 0 0 0 0 2
48.1 9518 18 10 59.28734695 0 0 2.470144121 0 0 500 0 0 500 0 0 11755.41587 0 0 0 0 0 2
48.2 9517 17 10 59.53514943 0 0 2.475397878 0 0 500 0 0 500 0 0 11779.1808 0 0 0 0 0 2
48.3 9516 16 10 59.78347736 0 0 2.480652186 0 0 500 0 0 500 0 0 11802.9431 0 0 0 0 0 2
48.4 9515 15 10 60.03233081 0 0 2.485907047 0 0 500 0 0 500 0 0 11826.70278 0 0 0 0 0 2
48.5 9514 14 10 60.28170983 0 0 2.49116246 0 0 500 0 0 500 0 0 11850.45982 0 0 0 0 0 2
48.6 9513 13 10 60.53161447 0 0 2.496418426 0 0 500 0 0 500 0 0 11874.21424 0 0 0 0 0 2
48.7 9512 12 10 60.78204479 0 0 2.501674944 0 0 500 0 0 500 0 0 11897.96603 0 0 0 0 0 2
48.8 9511 11 10 61.03300084 0 0 2.506932014 0 0 500 0 0 500 0 0 11921.71519 0 0 0 0 0 2
48.9 9510 10 10 61.28448269 0 0 2.512189638 0 0 500 0 0 500 0 0 11945.46173 0 0 0 0 0 2
49 9509 9 10 61.53649038 0 0 2.517447814 0 0 500 0 0 500 0 0 11969.20563 0 0 0 0 0 2
49.1 9508 8 10 61.78902397 0 0 2.522706544 0 0 500 0 0 500 0 0 11992.94691 0 0 0 0 0 2
49.2 9507 7 10 62.04208352 0 0 2.527965827 0 0 500 0 0 500 0 0 12016.68556 0 0 0 0 0 2
49.3 9506 6 10 62.29566908 0 0 2.533225663 0 0 500 0 0 500 0 0 12040.42157 0 0 0 0 0 2
49.4 9505 5 10 62.5497807 0 0 2.538486052 0 0 500 0 0 500 0 0 12064.15496 0 0 0 0 0 2
49.5 9504 4 10 62.80441845 0 0 2.543746995 0 0 500 0 0 500 0 0 12087.88572 0 0 0 0 0 2
49.6 9503 3 10 63.05958237 0 0 2.549008491 0 0 500 0 0 500 0 0 12111.61384 0 0 0 0 0 2
49.7 9502 2 10 63.31527253 0 0 2.554270541 0 0 500 0 0 500 0 0 12135.33934 0 0 0 0 0 2
49.8 9501 1 10 63.57148897 0 0 2.559533145 0 0 500 0 0 500 0 0 12159.0622 0 0 0 0 0 2
49.9 9500 0 10 63.82823176 0 0 2.564796303 0 0 500 0 0 500 0 0 12182.78244 0 0 0 0 0 2
